votes,playerID,yearID,votedBy,ballots,needed,inducted,category,needed_note
9,grimebu01,1953,BBWAA,264,198,N,Player,NA
3,grimebu01,1955,BBWAA,251,189,N,Player,NA
25,grimebu01,1956,BBWAA,193,145,N,Player,NA
71,grimebu01,1958,BBWAA,266,200,N,Player,NA
92,grimebu01,1960,BBWAA,269,202,N,Player,NA
43,grimebu01,1962,BBWAA,160,120,N,Player,NA
NA,grimebu01,1963,Veterans,NA,NA,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
NA,grimebu01,1964,Veterans,NA,NA,Y,Player,NA
1,grimmch01,1939,BBWAA,274,206,N,Player,NA
1,grimmch01,1945,BBWAA,247,186,N,Player,NA
1,grimmch01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
6,grimmch01,1948,BBWAA,121,91,N,Player,NA
10,grimmch01,1949,BBWAA,153,115,N,Player,NA
13,grimmch01,1950,BBWAA,168,126,N,Player,NA
9,grimmch01,1951,BBWAA,226,170,N,Player,NA
6,grimmch01,1952,BBWAA,234,176,N,Player,NA
9,grimmch01,1953,BBWAA,264,198,N,Player,NA
26,grimmch01,1958,BBWAA,266,200,N,Player,NA
13,grimmch01,1960,BBWAA,269,202,N,Player,NA
2,grimmch01,1962,BBWAA,160,120,N,Player,NA
NA,grimmch01,1963,Veterans,NA,NA,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
NA,grimmch01,1964,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1968,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1974,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1975,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1976,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1978,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1979,Veterans,NA,NA,N,Player,At least 1 vote
NA,grimmch01,1980,Veterans,NA,NA,N,Player,Finalist
NA,grimmch01,1981,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1982,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1983,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1984,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1985,Veterans,NA,NA,N,Player,NA
2,grimmch01,1986,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1988,Veterans,18,14,N,Player,NA
NA,grimmch01,1989,Veterans,NA,NA,N,Player,NA
NA,grimmch01,1996,Veterans,14,11,N,Player,NA
NA,grimmch01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,grimmch01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,grimmch01,2007,Veterans - Contributors,NA,NA,N,Manager,Preliminary ballot (60 contributors)
3,grimmch01,2010,Veterans - Managers and Umpires,16,12,N,Manager,NA
0,grimsro02,1988,BBWAA,427,321,N,Player,NA
2,grissma01,1966,BBWAA,302,227,N,Player,NA
4,grissma02,2011,BBWAA,581,436,N,Player,NA
7,groatdi01,1973,BBWAA,380,285,N,Player,NA
4,groatdi01,1974,BBWAA,365,274,N,Player,NA
4,groatdi01,1975,BBWAA,362,272,N,Player,NA
7,groatdi01,1976,BBWAA,388,291,N,Player,NA
4,groatdi01,1977,BBWAA,383,288,N,Player,NA
3,groatdi01,1978,BBWAA,379,285,N,Player,NA
NA,groatdi01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,groatdi01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,groatdi01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,grohhe01,1937,BBWAA,201,151,N,Player,NA
3,grohhe01,1938,BBWAA,262,197,N,Player,NA
1,grohhe01,1945,BBWAA,247,186,N,Player,NA
1,grohhe01,1948,BBWAA,121,91,N,Player,NA
2,grohhe01,1950,BBWAA,168,126,N,Player,NA
1,grohhe01,1954,BBWAA,252,189,N,Player,NA
5,grohhe01,1955,BBWAA,251,189,N,Player,NA
1,grohhe01,1960,BBWAA,269,202,N,Player,NA
NA,grohhe01,1976,Veterans,NA,NA,N,Player,NA
NA,grohhe01,1980,Veterans,NA,NA,N,Player,NA
NA,grohhe01,1982,Veterans,NA,NA,N,Player,NA
NA,grohhe01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,grohhe01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,grohhe01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,gromest01,1964,BBWAA,201,151,N,Player,NA
0,grossgr01,1995,BBWAA,460,345,N,Player,NA
0,groteje01,1987,BBWAA,413,310,N,Player,NA
12,grovele01,1936,BBWAA,226,170,N,Player,NA
28,grovele01,1945,BBWAA,247,186,N,Player,NA
61,grovele01,1946,Final Ballot,263,198,N,Player,NA
71,grovele01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
123,grovele01,1947,BBWAA,161,121,Y,Player,NA
6,grovele01,1960,BBWAA,269,202,N,Player,NA
5,groveor01,1958,BBWAA,266,200,N,Player,NA
7,groveor01,1960,BBWAA,269,202,N,Player,NA
0,grudzma01,2016,BBWAA,440,330,N,Player,NA
0,guarded01,2015,BBWAA,549,412,N,Player,NA
6,guerrpe01,1998,BBWAA,473,355,N,Player,NA
317,guerrvl01,2017,BBWAA,442,332,N,Player,NA
392,guerrvl01,2018,BBWAA,422,317,Y,Player,NA
24,guidrro01,1994,BBWAA,456,342,N,Player,NA
25,guidrro01,1995,BBWAA,460,345,N,Player,NA
37,guidrro01,1996,BBWAA,470,353,N,Player,NA
31,guidrro01,1997,BBWAA,473,353,N,Player,NA
37,guidrro01,1998,BBWAA,473,355,N,Player,NA
31,guidrro01,1999,BBWAA,497,373,N,Player,NA
44,guidrro01,2000,BBWAA,499,375,N,Player,NA
27,guidrro01,2001,BBWAA,515,387,N,Player,NA
23,guidrro01,2002,BBWAA,472,354,N,Player,NA
NA,guidrro01,2011,Veterans - Expansion Era,16,12,N,Player,<8 votes
0,guillca01,2017,BBWAA,442,332,N,Player,NA
5,guilloz01,2006,BBWAA,520,390,N,Player,NA
1,gullibi01,2000,BBWAA,499,375,N,Player,NA
0,gurala01,1991,BBWAA,443,333,N,Player,NA
3,gustifr01,1958,BBWAA,266,200,N,Player,NA
532,gwynnto01,2007,BBWAA,545,409,Y,Player,NA
1,haasmu01,1955,BBWAA,251,189,N,Player,NA
1,haasmu01,1956,BBWAA,193,145,N,Player,NA
1,haasmu01,1958,BBWAA,266,200,N,Player,NA
1,haasmu01,1960,BBWAA,269,202,N,Player,NA
2,hackst01,1948,BBWAA,121,91,N,Player,NA
4,hackst01,1949,BBWAA,153,115,N,Player,NA
8,hackst01,1950,BBWAA,168,126,N,Player,NA
3,hackst01,1951,BBWAA,226,170,N,Player,NA
1,hackst01,1956,BBWAA,193,145,N,Player,NA
6,hackst01,1958,BBWAA,266,200,N,Player,NA
6,hackst01,1960,BBWAA,269,202,N,Player,NA
NA,hackst01,1989,Veterans,NA,NA,N,Player,NA
NA,hackst01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hackst01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hackst01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
10,haddiha01,1971,BBWAA,360,270,N,Player,NA
9,haddiha01,1972,BBWAA,396,297,N,Player,NA
1,haddiha01,1973,BBWAA,380,285,N,Player,NA
8,haddiha01,1974,BBWAA,365,274,N,Player,NA
8,haddiha01,1975,BBWAA,362,272,N,Player,NA
8,haddiha01,1976,BBWAA,388,291,N,Player,NA
7,haddiha01,1977,BBWAA,383,288,N,Player,NA
7,haddiha01,1978,BBWAA,379,285,N,Player,NA
8,haddiha01,1979,BBWAA,432,324,N,Player,NA
15,haddiha01,1985,BBWAA,395,297,N,Player,NA
NA,haddiha01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,haddiha01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,hafeych01,1948,BBWAA,121,91,N,Player,NA
2,hafeych01,1949,BBWAA,153,115,N,Player,NA
4,hafeych01,1950,BBWAA,168,126,N,Player,NA
1,hafeych01,1951,BBWAA,226,170,N,Player,NA
1,hafeych01,1952,BBWAA,234,176,N,Player,NA
2,hafeych01,1953,BBWAA,264,198,N,Player,NA
2,hafeych01,1954,BBWAA,252,189,N,Player,NA
4,hafeych01,1955,BBWAA,251,189,N,Player,NA
16,hafeych01,1956,BBWAA,193,145,N,Player,NA
12,hafeych01,1958,BBWAA,266,200,N,Player,NA
29,hafeych01,1960,BBWAA,269,202,N,Player,NA
7,hafeych01,1962,BBWAA,160,120,N,Player,NA
NA,hafeych01,1963,Veterans,NA,NA,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
NA,hafeych01,1964,Veterans,NA,NA,N,Player,NA
NA,hafeych01,1968,Veterans,NA,NA,N,Player,NA
NA,hafeych01,1971,Veterans,NA,NA,Y,Player,NA
0,hafnetr01,2019,BBWAA,425,319,N,Player,NA
1,hahnno01,1939,BBWAA,274,206,N,Player,NA
1,haineje01,1939,BBWAA,274,206,N,Player,NA
1,haineje01,1947,BBWAA,161,121,N,Player,NA
2,haineje01,1948,BBWAA,121,91,N,Player,NA
2,haineje01,1949,BBWAA,153,115,N,Player,NA
11,haineje01,1950,BBWAA,168,126,N,Player,NA
4,haineje01,1953,BBWAA,264,198,N,Player,NA
6,haineje01,1954,BBWAA,252,189,N,Player,NA
10,haineje01,1955,BBWAA,251,189,N,Player,NA
14,haineje01,1956,BBWAA,193,145,N,Player,NA
22,haineje01,1958,BBWAA,266,200,N,Player,NA
20,haineje01,1960,BBWAA,269,202,N,Player,NA
3,haineje01,1962,BBWAA,160,120,N,Player,NA
NA,haineje01,1963,Veterans,NA,NA,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
NA,haineje01,1964,Veterans,NA,NA,N,Player,NA
NA,haineje01,1968,Veterans,NA,NA,N,Player,NA
NA,haineje01,1970,Veterans,NA,NA,Y,Player,NA
1,hallabi01,1948,BBWAA,121,91,N,Player,NA
1,hallabi01,1956,BBWAA,193,145,N,Player,NA
1,hallabi01,1958,BBWAA,266,200,N,Player,NA
2,hallabi01,1960,BBWAA,269,202,N,Player,NA
363,hallaro01,2019,BBWAA,425,319,Y,Player,NA
2,hamilbi01,1936,Veterans,78,59,N,Player,NA
1,hamilbi01,1942,BBWAA,233,175,N,Player,NA
NA,hamilbi01,1953,Veterans,NA,NA,N,Player,NA
NA,hamilbi01,1955,Veterans,NA,NA,N,Player,NA
NA,hamilbi01,1957,Veterans,NA,NA,N,Player,NA
NA,hamilbi01,1959,Veterans,NA,NA,N,Player,NA
NA,hamilbi01,1961,Veterans,NA,NA,Y,Player,NA
0,hamptmi01,2016,BBWAA,440,330,N,Player,NA
0,handsbi01,1981,BBWAA,401,301,N,Player,NA
NA,haneyfr01,1982,Veterans,NA,NA,N,Manager,NA
NA,haneyfr01,2003,Veterans - Contributors,NA,NA,N,Manager,Preliminary ballot (60 contributors)
NA,hanlone01,1953,Veterans,NA,NA,N,Manager,NA
NA,hanlone01,1955,Veterans,NA,NA,N,Manager,NA
NA,hanlone01,1957,Veterans,NA,NA,N,Manager,NA
NA,hanlone01,1959,Veterans,NA,NA,N,Manager,NA
NA,hanlone01,1961,Veterans,NA,NA,N,Manager,Finalist
NA,hanlone01,1962,Veterans,NA,NA,N,Manager,Preliminary poll
NA,hanlone01,1963,Veterans,NA,NA,N,Manager,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,hanlone01,1964,Veterans,NA,NA,N,Manager,NA
NA,hanlone01,1971,Veterans,NA,NA,N,Manager,NA
NA,hanlone01,1992,Veterans,NA,NA,N,Manager,NA
NA,hanlone01,1995,Veterans,NA,NA,N,Manager,NA
NA,hanlone01,1996,Veterans,14,11,Y,Manager,NA
4,hardeme01,1949,BBWAA,153,115,N,Player,NA
2,hardeme01,1950,BBWAA,168,126,N,Player,NA
1,hardeme01,1951,BBWAA,226,170,N,Player,NA
10,hardeme01,1952,BBWAA,234,176,N,Player,NA
8,hardeme01,1953,BBWAA,264,198,N,Player,NA
6,hardeme01,1958,BBWAA,266,200,N,Player,NA
12,hardeme01,1960,BBWAA,269,202,N,Player,NA
7,hardeme01,1962,BBWAA,160,120,N,Player,NA
51,hardeme01,1964,BBWAA,201,151,N,Player,NA
14,hardeme01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
34,hardeme01,1966,BBWAA,302,227,N,Player,NA
52,hardeme01,1967,BBWAA,292,219,N,Player,NA
14,hardeme01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
NA,hardeme01,1968,Veterans,NA,NA,N,Player,NA
NA,hardeme01,1976,Veterans,NA,NA,N,Player,NA
NA,hardeme01,1981,Veterans,NA,NA,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
NA,hardeme01,1984,Veterans,NA,NA,N,Player,NA
NA,hardeme01,1985,Veterans,NA,NA,N,Player,NA
NA,hardeme01,1987,Veterans,NA,NA,N,Player,NA
NA,hardeme01,1991,Veterans,16,12,N,Player,NA
NA,hardeme01,1995,Veterans,NA,NA,N,Player,NA
NA,hardeme01,2000,Veterans,NA,NA,N,Player,NA
NA,hardeme01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hardeme01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hardeme01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,hardyjj01,2023,BBWAA,389,292,N,Player,NA
0,harenda01,2021,BBWAA,401,301,N,Player,NA
1,hargrbu01,1947,BBWAA,161,121,N,Player,NA
1,hargrbu01,1958,BBWAA,266,200,N,Player,NA
1,hargrbu01,1960,BBWAA,269,202,N,Player,NA
1,hargrmi01,1991,BBWAA,443,333,N,Player,NA
0,harpeto01,1982,BBWAA,415,312,N,Player,NA
1,harrato01,1992,BBWAA,430,323,N,Player,NA
1,harrebu01,1986,BBWAA,425,319,N,Player,NA
1,harribu01,1938,BBWAA,262,197,N,Manager,NA
1,harribu01,1939,BBWAA,274,206,N,Manager,NA
3,harribu01,1948,BBWAA,121,91,N,Manager,NA
11,harribu01,1949,BBWAA,153,115,N,Player,NA
4,harribu01,1950,BBWAA,168,126,N,Manager,NA
9,harribu01,1951,BBWAA,226,170,N,Manager,NA
12,harribu01,1952,BBWAA,234,176,N,Manager,NA
21,harribu01,1953,BBWAA,264,198,N,Manager,NA
45,harribu01,1958,BBWAA,266,200,N,Manager,NA
31,harribu01,1960,BBWAA,269,202,N,Manager,NA
NA,harribu01,1971,Veterans,NA,NA,N,Manager,NA
NA,harribu01,1974,Veterans,NA,NA,N,Manager,NA
NA,harribu01,1975,Veterans,NA,NA,Y,Manager,NA
0,harrile01,2011,BBWAA,581,436,N,Player,NA
NA,harrivi01,1982,Veterans,NA,NA,N,Player,NA
10,harrivi01,2022,Veterans - Early Baseball Era,16,12,N,Player,NA
NA,harriwi99,1972,Veterans,NA,NA,Y,Executive,NA
0,hartnga01,1936,BBWAA,226,170,N,Player,NA
2,hartnga01,1945,BBWAA,247,186,N,Player,NA
2,hartnga01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
2,hartnga01,1947,BBWAA,161,121,N,Player,NA
33,hartnga01,1948,BBWAA,121,91,N,Player,NA
35,hartnga01,1949,BBWAA,153,115,N,Player,NA
7,hartnga01,1949,Run Off,187,NA,N,Player,1st
54,hartnga01,1950,BBWAA,168,126,N,Player,NA
57,hartnga01,1951,BBWAA,226,170,N,Player,NA
77,hartnga01,1952,BBWAA,234,176,N,Player,NA
104,hartnga01,1953,BBWAA,264,198,N,Player,NA
151,hartnga01,1954,BBWAA,252,189,N,Player,NA
195,hartnga01,1955,BBWAA,251,189,Y,Player,NA
NA,harvedo99,2000,Veterans,NA,NA,N,Umpire,NA
48,harvedo99,2003,Veterans - Contributors,79,60,N,Umpire,NA
52,harvedo99,2007,Veterans - Contributors,81,61,NA,Umpire,NA
11,harvedo99,2008,Veterans - Managers and Umpires,16,12,N,Umpire,NA
15,harvedo99,2010,Veterans - Managers and Umpires,16,12,Y,Umpire,NA
4,hattogr01,1966,BBWAA,302,227,N,Player,NA
1,hattogr01,1967,BBWAA,292,219,N,Player,NA
2,hawkila01,2021,BBWAA,401,301,N,Player,NA
1,hearnji01,1966,BBWAA,302,227,N,Player,NA
1,hearnji01,1967,BBWAA,292,219,N,Player,NA
NA,heathje01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,heathje01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,heathje01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,hebneri01,1991,BBWAA,443,333,N,Player,NA
5,heganji01,1966,BBWAA,302,227,N,Player,NA
2,heganji01,1967,BBWAA,292,219,N,Player,NA
10,heilmha01,1937,BBWAA,201,151,N,Player,NA
14,heilmha01,1938,BBWAA,262,197,N,Player,NA
8,heilmha01,1939,BBWAA,274,206,N,Player,NA
4,heilmha01,1942,BBWAA,233,175,N,Player,NA
5,heilmha01,1945,BBWAA,247,186,N,Player,NA
23,heilmha01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
65,heilmha01,1947,BBWAA,161,121,N,Player,NA
40,heilmha01,1948,BBWAA,121,91,N,Player,NA
59,heilmha01,1949,BBWAA,153,115,N,Player,NA
52,heilmha01,1949,Run Off,187,NA,N,Player,1st
87,heilmha01,1950,BBWAA,168,126,N,Player,NA
153,heilmha01,1951,BBWAA,226,170,N,Player,NA
203,heilmha01,1952,BBWAA,234,176,Y,Player,NA
1,helmsto01,1983,BBWAA,374,281,N,Player,NA
70,heltoto01,2019,BBWAA,425,319,N,Player,NA
116,heltoto01,2020,BBWAA,397,298,N,Player,NA
180,heltoto01,2021,BBWAA,401,301,N,Player,NA
205,heltoto01,2022,BBWAA,394,296,N,Player,NA
281,heltoto01,2023,BBWAA,389,292,N,Player,NA
307,heltoto01,2024,BBWAA,385,289,Y,Player,NA
1,hemusso01,1966,BBWAA,302,227,N,Player,NA
2,hendeda01,2000,BBWAA,499,375,N,Player,NA
511,henderi01,2009,BBWAA,539,405,Y,Player,NA
0,hendrge01,1994,BBWAA,456,342,N,Player,NA
6,henketo01,2001,BBWAA,515,387,N,Player,NA
0,hennemi01,2002,BBWAA,472,354,N,Player,NA
4,henrito01,1952,BBWAA,234,176,N,Player,NA
10,henrito01,1953,BBWAA,264,198,N,Player,NA
2,henrito01,1956,BBWAA,193,145,N,Player,NA
11,henrito01,1958,BBWAA,266,200,N,Player,NA
10,henrito01,1960,BBWAA,269,202,N,Player,NA
3,henrito01,1962,BBWAA,160,120,N,Player,NA
13,henrito01,1964,BBWAA,201,151,N,Player,NA
22,henrito01,1968,BBWAA,283,213,N,Player,NA
50,henrito01,1969,BBWAA,340,255,N,Player,NA
62,henrito01,1970,BBWAA,300,225,N,Player,NA
NA,henrito01,1981,Veterans,NA,NA,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
NA,henrito01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,henrito01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,henrito01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,hentgpa01,2010,BBWAA,539,405,N,Player,NA
1,hermaba01,1942,BBWAA,233,175,N,Player,NA
2,hermaba01,1948,BBWAA,121,91,N,Player,NA
5,hermaba01,1949,BBWAA,153,115,N,Player,NA
2,hermaba01,1950,BBWAA,168,126,N,Player,NA
1,hermaba01,1951,BBWAA,226,170,N,Player,NA
3,hermaba01,1952,BBWAA,234,176,N,Player,NA
2,hermaba01,1953,BBWAA,264,198,N,Player,NA
1,hermaba01,1954,BBWAA,252,189,N,Player,NA
5,hermaba01,1955,BBWAA,251,189,N,Player,NA
11,hermaba01,1956,BBWAA,193,145,N,Player,NA
13,hermaba01,1958,BBWAA,266,200,N,Player,NA
7,hermaba01,1960,BBWAA,269,202,N,Player,NA
NA,hermaba01,1979,Veterans,NA,NA,N,Player,At least 1 vote
NA,hermaba01,1980,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1981,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1982,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1983,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1984,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1985,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1986,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1987,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1988,Veterans,18,14,N,Player,NA
NA,hermaba01,1989,Veterans,NA,NA,N,Player,NA
NA,hermaba01,1995,Veterans,NA,NA,N,Player,NA
NA,hermaba01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hermaba01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hermaba01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,hermabi01,1948,BBWAA,121,91,N,Player,NA
2,hermabi01,1956,BBWAA,193,145,N,Player,NA
7,hermabi01,1958,BBWAA,266,200,N,Player,NA
4,hermabi01,1962,BBWAA,160,120,N,Player,NA
26,hermabi01,1964,BBWAA,201,151,N,Player,NA
9,hermabi01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
28,hermabi01,1966,BBWAA,302,227,N,Player,NA
59,hermabi01,1967,BBWAA,292,219,N,Player,NA
14,hermabi01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
NA,hermabi01,1968,Veterans,NA,NA,N,Player,NA
NA,hermabi01,1974,Veterans,NA,NA,N,Player,NA
NA,hermabi01,1975,Veterans,NA,NA,Y,Player,NA
24,hernake01,1996,BBWAA,470,353,N,Player,NA
45,hernake01,1997,BBWAA,473,353,N,Player,NA
51,hernake01,1998,BBWAA,473,355,N,Player,NA
34,hernake01,1999,BBWAA,497,373,N,Player,NA
52,hernake01,2000,BBWAA,499,375,N,Player,NA
41,hernake01,2001,BBWAA,515,387,N,Player,NA
29,hernake01,2002,BBWAA,472,354,N,Player,NA
30,hernake01,2003,BBWAA,496,372,N,Player,NA
22,hernake01,2004,BBWAA,506,380,N,Player,NA
1,hernali01,2018,BBWAA,422,317,N,Player,NA
0,hernaro01,2013,BBWAA,569,427,N,Player,NA
2,hernawi01,1995,BBWAA,460,345,N,Player,NA
NA,herrmau99,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,herrmau99,2007,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,herrmau99,2016,Veterans - Pre-Integration Era,16,12,N,Executive,<4 votes
58,hershor01,2006,BBWAA,520,390,N,Player,NA
24,hershor01,2007,BBWAA,545,409,N,Player,NA
NA,hershor01,2017,Veterans - Today's Game Era,16,12,N,Player,<5 votes
NA,hershor01,2019,Veterans - Today's Game Era,16,12,N,Player,<5 votes
1,herzobu01,1938,BBWAA,262,197,N,Player,NA
NA,herzowh01,1999,Veterans,NA,NA,N,Manager,NA
NA,herzowh01,2000,Veterans,NA,NA,N,Manager,NA
NA,herzowh01,2001,Veterans,NA,NA,N,Manager,NA
25,herzowh01,2003,Veterans - Contributors,79,60,N,Manager,NA
29,herzowh01,2007,Veterans - Contributors,81,61,NA,Manager,NA
11,herzowh01,2008,Veterans - Managers and Umpires,16,12,N,Manager,NA
14,herzowh01,2010,Veterans - Managers and Umpires,16,12,Y,Manager,NA
NA,heydljo99,1976,Veterans,NA,NA,N,Executive,NA
NA,heydljo99,1982,Veterans,NA,NA,N,Executive,NA
NA,heydljo99,1991,Veterans,17,13,N,Executive,NA
NA,heydljo99,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,heydljo99,2007,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
1,hickmji02,1980,BBWAA,385,289,N,Player,NA
0,higgibo02,2011,BBWAA,581,436,N,Player,NA
2,higgipi01,1950,BBWAA,168,126,N,Player,NA
1,higgipi01,1951,BBWAA,226,170,N,Player,NA
6,higgipi01,1958,BBWAA,266,200,N,Player,NA
3,higgipi01,1960,BBWAA,269,202,N,Player,NA
NA,higgipi01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,higgipi01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
11,hillejo01,1986,BBWAA,425,319,N,Player,NA
NA,hillejo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hillejo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hillejo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,hillpe99,2006,Negro League,NA,NA,Y,Player,NA
1,hinchbi01,1937,BBWAA,201,151,N,Player,NA
0,hislela01,1988,BBWAA,427,321,N,Player,NA
82,hodgegi01,1969,BBWAA,340,255,N,Player,NA
145,hodgegi01,1970,BBWAA,300,225,N,Player,NA
180,hodgegi01,1971,BBWAA,360,270,N,Player,NA
161,hodgegi01,1972,BBWAA,396,297,N,Player,NA
218,hodgegi01,1973,BBWAA,380,285,N,Player,NA
198,hodgegi01,1974,BBWAA,365,274,N,Player,NA
188,hodgegi01,1975,BBWAA,362,272,N,Player,NA
233,hodgegi01,1976,BBWAA,388,291,N,Player,NA
224,hodgegi01,1977,BBWAA,383,288,N,Player,NA
226,hodgegi01,1978,BBWAA,379,285,N,Player,NA
242,hodgegi01,1979,BBWAA,432,324,N,Player,NA
230,hodgegi01,1980,BBWAA,385,289,N,Player,NA
241,hodgegi01,1981,BBWAA,401,301,N,Player,NA
205,hodgegi01,1982,BBWAA,415,312,N,Player,NA
237,hodgegi01,1983,BBWAA,374,281,N,Player,NA
NA,hodgegi01,1987,Veterans,NA,NA,N,Player,NA
NA,hodgegi01,1988,Veterans,18,14,N,Player,NA
NA,hodgegi01,1989,Veterans,NA,NA,N,Player,NA
7,hodgegi01,1992,Veterans,16,12,N,Player,NA
NA,hodgegi01,1993,Veterans,16,12,N,Player,Among the top three vote-getters
NA,hodgegi01,1994,Veterans,NA,NA,N,Player,NA
NA,hodgegi01,1995,Veterans,NA,NA,N,Player,NA
6,hodgegi01,1996,Veterans,14,11,N,Player,NA
NA,hodgegi01,1997,Veterans,NA,NA,N,Player,NA
NA,hodgegi01,1998,Veterans,NA,NA,N,Player,NA
NA,hodgegi01,1999,Veterans,NA,NA,N,Player,NA
NA,hodgegi01,2000,Veterans,NA,NA,N,Player,NA
NA,hodgegi01,2001,Veterans,NA,NA,N,Player,NA
50,hodgegi01,2003,Veterans - Players,81,61,N,Player,NA
52,hodgegi01,2005,Veterans - Players,80,60,N,Player,NA
50,hodgegi01,2007,Veterans - Players,84,62,N,Player,NA
28,hodgegi01,2009,Veterans - 1943 and Later,64,48,N,Player,NA
9,hodgegi01,2012,Veterans - Golden Era,16,12,N,Player,NA
NA,hodgegi01,2015,Veterans - Golden Era,16,12,N,Player,<3 votes
12,hodgegi01,2022,Veterans - Golden Age Era,16,12,Y,Player,NA
0,hoernjo01,1983,BBWAA,374,281,N,Player,NA
296,hoffmtr01,2016,BBWAA,440,330,N,Player,NA
327,hoffmtr01,2017,BBWAA,442,332,N,Player,NA
337,hoffmtr01,2018,BBWAA,422,317,Y,Player,NA
NA,hollabi02,1982,Veterans,NA,NA,N,Player,NA
4,hollima01,2024,BBWAA,385,289,N,Player,NA
